ID,Label,Language,Justification
un9FH_9R_xQ,FALSE,['Russian'],"The video depicts the manufacturing process of bicycle chains.  The content is instructional and industrial in nature, focusing on machinery and technical details. There are no child-appealing elements or characters present. The target audience is clearly adults interested in manufacturing processes."
uv2_g7wCvdw,FALSE,['Arabic'],"The video contains romantic themes and features adult actors.  The song is not a children's rhyme or poem. Therefore, it is not considered child-directed."
uWml1tddQJc,FALSE,['Russian'],"The video shows the manufacturing process of a four-wheeled all-terrain vehicle.  The content is not designed for children, and does not include child-appealing elements. The video includes industrial machinery, welding, and assembly line work, which are not suitable for a child audience."
U_zCuh3JRWs,FALSE,['Korean'],"This video is not child-directed because it contains scenes of fighting and explosions, which are not suitable for children.  The humor is also not family-friendly. While Pikachu is a popular children's character, the context of this video is not appropriate for a child audience."
V98MgC_MUUE,FALSE,['Hindi'],"This video is not child-directed because it is a cooking tutorial for adults.  The language used is Hindi, and the content focuses on a specific recipe, not on themes or characters that would appeal to children."
VAt6TO2gdko,FALSE,"['Hindi', 'English']","This video contains romantic themes and scenes involving adults, including kissing and embracing.  The lyrics also suggest romantic themes. Therefore, it is not considered child-directed."
vd_JY-4m6uA,FALSE,['Vietnamese'],"This music video contains romantic themes and features adult actors.  Therefore, it is not considered child-directed."
vpHijDv1S60,FALSE,['English'],The video discusses football and does not contain any child-appealing elements or target children as its intended audience.
vr8RaNuWjWc,FALSE,"['Hindi', 'English']","This Bollywood music video contains romantic themes and features adult actors in romantic situations.  Therefore, it is not considered child-directed."
vYO2e40nbIg,FALSE,['Hindi'],"This video is a cooking tutorial in Hindi.  While the presenter has a friendly demeanor, the content is not simplified for children, and there are no child-appealing elements present. The recipe is not child-friendly, and the video is not explicitly designed for children."
wELhRVDmicA,FALSE,['English'],"This video discusses Henry Cavill's involvement in various franchises, including Star Wars and Marvel.  The content is not designed for children, nor does it contain child-appealing elements. The discussion includes mature themes and references to violence and conflict, making it unsuitable for a young audience."
WOPMpEjSGSs,FALSE,['Arabic'],"The music video contains romantic themes and features adult actors.  Therefore, it is not considered child-directed."
Wp5SxHAeGmY,FALSE,"['Arabic', 'English']","This video discusses the olive harvest in Palestine. While children are shown participating in the harvest, the overall content focuses on the political and economic challenges faced by Palestinians, including the impact of conflict and displacement on their livelihoods. The video also includes discussions of war and violence, which are not suitable for children. Therefore, it is not considered child-directed."
wqN1vLPX-no,FALSE,"['Korean', 'English']",This music video contains no child-appealing elements.  The themes and imagery are not suitable for children. The song is not a nursery rhyme or poem.
WtE2DRRJayg,FALSE,"['Arabic', 'Turkish', 'Indonesian', 'Amharic']","This video is not child-directed. Although it features children, the overall theme is a song dedicated to mothers, which is not a topic typically associated with children's content.  The song's lyrics and the visuals, including the adult singer and scenes of the adult visiting the children, are not appropriate for a child audience."
WvfiG_mhN80,TRUE,['English'],"This video uses animation, cartoon characters, and a light-hearted tone to explain a complex topic.  The style and presentation are clearly aimed at making the information accessible and engaging for a younger audience."
wX0_rgj7d-4,FALSE,['Arabic'],This video is a cooking tutorial showing how to make crispy fried fish fillets.  It is not child-directed because it is a recipe video and does not contain child-appealing elements or target children as its intended audience.
wXyQbHfdPqw,FALSE,['Spanish'],"The video contains romantic themes and adult actors, making it unsuitable for children."
x2F5Etzi0hA,FALSE,['Russian'],"This cooking video is not child-directed.  It shows the preparation of a creamy mushroom soup, which is not a topic typically engaging for children. The video does not contain any child-appealing elements, such as animated characters or playful themes."
XbGWXaha5u4,FALSE,['Vietnamese'],"The music video is not child-directed. It features adult themes, romantic relationships, and does not contain child-appealing elements."
xqwjSSd5Ss0,FALSE,['Korean'],This video shows a triathlon competition.  There are no child-appealing elements. The content is not designed for children.
XQzHF8DGYp8,FALSE,['Indonesian'],"This music video contains romantic themes and portrays adult relationships, making it unsuitable for children."
XTVWGjWJAdI,FALSE,['Vietnamese'],"The music video contains romantic themes and does not have child-appealing elements. Therefore, it is not considered child-directed."
Y23tMDMT0uU,FALSE,['Korean'],"The video is not child-directed.  While there are some cartoonish elements, the content is primarily focused on competitive games between adults, and includes some mildly suggestive humor. The overall tone and themes are not appropriate for a young audience."
